seq,phase,data_mode,function,runtime,variant,memory_mb,role,pattern,warming,intended_cold,force_cold,rep,block,burst_id,idle_gap_min,t_start,t_start_utc,request_id,status,function_error,error,rtt_ms,duration_ms,billed_ms,init_ms,cold,max_memory_used_mb,report_source
53,idle_probe,mock,python-optimised,python,optimised,1024,measure,idle,off,True,idle,5,,,20.0,1767260156.618,2026-01-01T09:35:56.617+00:00,4c8ef8db-ed92-4241-8169-d68eb84aacb5,200,,False,249.708,28.07,29,184.79,True,38,logs
54,idle_probe,mock,python-optimised,python,optimised,1024,prime,idle,off,False,,5,,,,1767260156.867,2026-01-01T09:35:56.867+00:00,e6e6cf2d-fc42-4e97-8d75-f096ad7dae55,200,,False,65.34,28.36,29,,False,38,logs
55,idle_probe,mock,python-optimised,python,optimised,1024,measure,idle,off,True,idle,5,,,10.0,1767260756.933,2026-01-01T09:45:56.932+00:00,94fc1068-4e14-48dc-a60f-ce50462a8563,200,,False,238.767,26.56,27,176.62,True,38,logs
56,idle_probe,mock,python-optimised,python,optimised,1024,prime,idle,off,False,,5,,,,1767260757.172,2026-01-01T09:45:57.171+00:00,db7f7399-bf82-4a8e-8a47-ed34332e38f6,200,,False,45.947,21.67,22,,False,38,logs
57,idle_probe,mock,python-optimised,python,optimised,1024,measure,idle,off,True,idle,5,,,30.0,1767262557.218,2026-01-01T10:15:57.217+00:00,62b1291e-2a91-49a9-acae-1801f8a6a79f,200,,False,233.628,26.89,27,183.32,True,38,logs
58,idle_probe,mock,python-optimised,python,optimised,1024,prime,idle,off,False,,5,,,,1767262557.451,2026-01-01T10:15:57.451+00:00,514ad20c-ae54-48bb-af16-5a7758225953,200,,False,62.69,31.86,32,,False,38,logs
59,idle_probe,mock,python-optimised,python,optimised,1024,measure,idle,off,True,idle,5,,,45.0,1767265257.514,2026-01-01T11:00:57.513+00:00,67d88513-841e-4ac4-bfcf-64df1ed33c69,200,,False,297.293,25.41,26,218.07,True,38,logs
60,idle_probe,mock,python-optimised,python,optimised,1024,prime,idle,off,False,,6,,,,1767265257.811,2026-01-01T11:00:57.811+00:00,3fe2b7cd-ada5-4b85-9c4f-6701880497f0,200,,False,43.588,22.62,23,,False,38,logs
61,idle_probe,mock,python-optimised,python,optimised,1024,measure,idle,off,True,idle,6,,,30.0,1767267057.855,2026-01-01T11:30:57.854+00:00,10f990e5-98db-49f7-a140-601029af980a,200,,False,191.205,27.67,28,139.91,True,38,logs
62,idle_probe,mock,python-optimised,python,optimised,1024,prime,idle,off,False,,6,,,,1767267058.046,2026-01-01T11:30:58.045+00:00,8fe54b7d-5505-47b8-b430-162fc88b2345,200,,False,43.57,25.25,26,,False,38,logs
63,idle_probe,mock,python-optimised,python,optimised,1024,measure,idle,off,True,idle,6,,,20.0,1767268258.089,2026-01-01T11:50:58.089+00:00,9ac5bd72-d90c-4c54-9f1b-64c2237ada6d,200,,False,202.169,28.74,29,145.3,True,38,logs
64,idle_probe,mock,python-optimised,python,optimised,1024,prime,idle,off,False,,6,,,,1767268258.292,2026-01-01T11:50:58.291+00:00,33916b9a-7cf3-4d0d-87ca-4e5745eca02c,200,,False,67.142,23.06,24,,False,38,logs
65,idle_probe,mock,python-optimised,python,optimised,1024,measure,idle,off,True,idle,6,,,45.0,1767270958.359,2026-01-01T12:35:58.358+00:00,b91f6fc9-e212-4e07-9e36-0263c9569f3e,200,,False,231.507,25.37,26,177.12,True,38,logs
66,idle_probe,mock,python-optimised,python,optimised,1024,prime,idle,off,False,,6,,,,1767270958.59,2026-01-01T12:35:58.590+00:00,cdb088a6-a0e7-486d-beb1-e9f0e74da010,200,,False,46.338,21.79,22,,False,38,logs
67,idle_probe,mock,python-optimised,python,optimised,1024,measure,idle,off,True,idle,6,,,10.0,1767271558.637,2026-01-01T12:45:58.636+00:00,574e8dc0-8aee-40fb-8b47-9d2b8cda28c6,200,,False,212.019,28.97,29,156.78,True,38,logs
68,idle_probe,mock,python-optimised,python,optimised,1024,prime,idle,off,False,,6,,,,1767271558.849,2026-01-01T12:45:58.848+00:00,f5740958-d133-409c-8502-e296f202afb0,200,,False,42.481,24.84,25,,False,38,logs
69,idle_probe,mock,python-optimised,python,optimised,1024,measure,idle,off,True,idle,6,,,5.0,1767271858.891,2026-01-01T12:50:58.891+00:00,7ff6695e-4e9a-4233-a24f-39cf011e0a62,200,,False,44.777,25.46,26,,False,38,logs
70,idle_probe,mock,python-optimised,python,optimised,1024,prime,idle,off,False,,7,,,,1767271858.936,2026-01-01T12:50:58.935+00:00,f11615ad-5d27-41f7-b0ae-9b612b2953a5,200,,False,52.716,26.31,27,,False,38,logs
71,idle_probe,mock,python-optimised,python,optimised,1024,measure,idle,off,True,idle,7,,,20.0,1767273058.989,2026-01-01T13:10:58.988+00:00,f13349cc-8835-4f88-8b2c-d944bbd24fdd,200,,False,259.63,32.03,33,199.05,True,38,logs
72,idle_probe,mock,python-optimised,python,optimised,1024,prime,idle,off,False,,7,,,,1767273059.248,2026-01-01T13:10:59.248+00:00,30e2dd96-5cd6-45f8-9872-7458feae237b,200,,False,51.702,28.46,29,,False,38,logs
73,idle_probe,mock,python-optimised,python,optimised,1024,measure,idle,off,True,idle,7,,,5.0,1767273359.3,2026-01-01T13:15:59.299+00:00,4add77cd-4e40-45bc-b868-5f30f5fce4f0,200,,False,56.12,23.8,24,,False,38,logs
74,idle_probe,mock,python-optimised,python,optimised,1024,prime,idle,off,False,,7,,,,1767273359.356,2026-01-01T13:15:59.356+00:00,bc68205d-84b2-48af-97bb-6882854d3bf4,200,,False,52.37,25.26,26,,False,38,logs
75,idle_probe,mock,python-optimised,python,optimised,1024,measure,idle,off,True,idle,7,,,45.0,1767276059.408,2026-01-01T14:00:59.408+00:00,4f4d8ea8-5055-484d-a84d-4beb8ce19b62,200,,False,191.65,26.8,27,139.52,True,38,logs
76,idle_probe,mock,python-optimised,python,optimised,1024,prime,idle,off,False,,7,,,,1767276059.6,2026-01-01T14:00:59.600+00:00,15936306-f8b7-4df1-b725-e63a2161e7aa,200,,False,54.89,23.67,24,,False,38,logs
77,idle_probe,mock,python-optimised,python,optimised,1024,measure,idle,off,True,idle,7,,,30.0,1767277859.655,2026-01-01T14:30:59.655+00:00,f617326e-ec6e-417e-b746-eeb82847a6e6,200,,False,270.764,28.17,29,219.07,True,38,logs
78,idle_probe,mock,python-optimised,python,optimised,1024,prime,idle,off,False,,7,,,,1767277859.926,2026-01-01T14:30:59.925+00:00,7bd4cfd1-4bdf-4fe3-a0d6-7954d9735a49,200,,False,53.056,30.23,31,,False,38,logs
79,idle_probe,mock,python-optimised,python,optimised,1024,measure,idle,off,True,idle,7,,,10.0,1767278459.979,2026-01-01T14:40:59.978+00:00,4b8b65b0-59ba-48ee-a68d-1d7e0514b5dd,200,,False,52.68,29.07,30,,False,38,logs
